@relation aux
@attribute oz1 numeric
@attribute oz2 numeric
@attribute oz3 numeric
@attribute oz4 numeric
@attribute oz5 numeric
@attribute oz6 numeric
@attribute oz7 numeric
@attribute oz8 numeric
@attribute oz9 numeric
@attribute oz10 numeric
@attribute class {'1','2'}
@data
-0.305186,-0.570482,0.786401,0.416848,-0.965969,-0.561742,-0.352979,0.206391,0.880814,-0.060558,'2'
0.39956,0.62444,-0.671769,-1.649669,1.443566,-1.15121,-0.080521,-0.601014,1.758088,-0.253625,'1'
-2.024838,-1.322414,-1.3477,1.288164,1.11846,0.725228,1.544878,1.381716,1.250716,0.635172,'2'
0.288904,-0.693518,1.481126,-0.204547,1.221222,1.218819,-1.387904,-0.443768,1.230731,-0.353168,'2'
0.139293,-0.124891,1.060144,0.049161,-1.52701,-0.530873,-1.027683,0.170476,0.430622,0.884308,'2'
-0.888065,-0.574272,-0.053172,0.495144,0.580698,-1.188176,1.356725,-1.380279,0.114489,-1.612704,'2'
0.348968,-0.201799,1.515265,0.037226,-1.629006,-0.693935,0.025103,1.002648,-1.510587,1.467359,'2'
0.789129,1.215176,-0.331073,0.706427,1.202996,1.381932,0.341777,-0.354222,1.45488,-1.745086,'1'
-0.507264,-0.757724,0.397719,1.555514,-1.550194,1.56309,0.499379,-1.533783,-0.734097,-0.067983,'2'
-0.363474,0.315464,-0.263041,-1.436545,1.088071,1.045981,1.557783,-1.52765,1.504619,1.450592,'2'
1.267887,1.388554,0.431875,0.230174,0.10308,-0.953367,-0.951048,0.894617,0.649586,0.984484,'2'
0.059305,0.945119,-1.510132,1.279964,1.187491,-0.705874,0.815106,-0.518852,-1.505621,1.313275,'1'
0.829505,0.891206,0.23987,-1.081134,1.332719,1.716314,0.448651,-0.635167,-0.012591,-1.363048,'1'
1.175376,1.59132,-0.067702,-1.362898,-0.520424,1.20617,0.904266,-1.351668,-1.612417,0.176629,'1'
-0.334646,-0.602208,0.785549,0.479413,-0.147271,1.791655,-0.659119,-1.322378,-1.292151,-1.199769,'2'
-0.184205,0.232789,-0.665622,1.175813,0.5199,0.439137,-0.479159,0.994244,0.68781,0.775117,'2'
0.318517,0.820789,-0.697224,1.630081,0.217602,-1.331781,-0.669522,-0.723959,1.013765,-0.403557,'1'
0.017934,-0.470153,0.803219,-0.883035,-0.278,0.7907,-1.065467,1.045338,-0.005584,-1.536466,'2'
0.03434,-0.899269,1.582438,0.288699,1.253557,1.576681,-0.595776,-0.959069,-0.399971,-0.467231,'2'
0.551295,0.49164,-0.009902,0.586656,0.679211,1.142601,-0.388856,1.259127,-0.461099,-0.096044,'1'
0.15537,0.797021,-0.928723,-0.191338,-1.018004,-0.87753,-0.684548,-1.021405,0.931046,1.438071,'1'
0.008689,-0.165785,0.99941,-0.447131,-0.179536,1.260688,-0.08083,0.44339,1.51166,0.549698,'2'
-1.130524,-1.017686,-0.40291,-0.046325,-1.118191,1.26841,-1.31492,-0.53675,0.503089,-1.639761,'1'
1.062056,0.93518,0.714746,-0.359847,1.299737,1.501728,-0.562134,1.320113,-0.947439,-0.355484,'1'
1.824358,1.128551,1.376884,1.566476,-1.26635,-1.439998,0.425668,0.017472,-1.011366,-0.54489,'2'
0.422868,0.617138,-0.289267,1.309415,1.335448,-0.282225,-1.63307,1.288849,1.559844,0.613857,'1'
1.153295,1.615656,-0.6451,-1.365382,-1.006143,1.060841,-0.703165,0.692078,-1.297296,-1.727555,'1'
-0.293736,-0.708274,0.790231,0.715703,-0.679532,-0.158919,0.707531,-0.144575,-1.667917,-0.820296,'2'
-0.797562,-1.530733,1.13334,-0.529029,1.171785,0.303422,-1.292232,0.832836,0.13189,1.087695,'2'
-0.247727,-0.120624,-0.401807,0.099269,0.559256,1.046702,-0.899236,-1.401364,1.733724,0.797705,'2'
-0.725989,-1.633204,1.494794,-0.285703,1.683778,0.036311,-0.652587,1.461801,0.24539,0.934674,'2'
0.138548,-0.204912,0.279159,-0.386693,0.361714,-0.216648,-0.884999,-1.100033,-0.291063,0.195346,'2'
-0.621793,-0.964483,0.790124,-0.698395,-0.254105,0.353875,1.67446,-0.947826,-1.342416,1.42025,'2'
1.645917,1.642441,0.001158,1.101105,-1.334531,-0.330361,1.385875,-1.6844,-0.127858,-1.425433,'2'
0.089486,-0.524951,0.818455,1.108819,-0.501748,-0.931052,-0.751031,1.577242,1.085811,-1.565828,'2'
-1.237464,-1.464338,0.779494,-0.522093,1.28424,0.740886,-0.218255,0.048588,0.813718,-1.492328,'2'
-1.564234,-1.228399,-1.137577,0.29296,0.763318,-0.625943,1.408469,0.543435,1.592938,0.350157,'2'
-1.096794,-1.519432,0.964045,-1.552761,0.808807,-1.592147,1.684243,1.382085,-0.749155,-0.957624,'1'
0.614789,0.837659,-0.179174,0.233104,1.099035,0.255529,0.961231,0.29101,-1.513115,-1.097643,'1'
1.227149,1.129241,0.430992,0.254991,0.635504,0.529088,0.16824,1.180815,0.861055,-1.304903,'1'
0.744423,1.041423,0.024432,-0.557405,-0.305057,-1.587424,-0.297669,1.020717,0.451479,0.673336,'1'
0.925054,0.373803,1.078775,1.429499,-0.488295,-1.410992,0.905148,1.056255,-0.563368,-0.153577,'1'
-0.314888,-0.956686,0.670996,1.262174,-0.420418,0.715377,0.082692,0.690295,0.043805,-1.631192,'2'
-0.815198,-0.164414,-0.956719,0.090801,-1.79095,-0.067739,0.08036,1.153122,0.185455,1.019488,'2'
0.665838,0.572931,-0.004498,0.633608,0.510936,-0.417453,1.120286,-0.929745,1.525829,1.637516,'1'
-0.942459,-0.333888,-1.100313,0.713396,-0.450146,1.697618,-0.006275,0.808182,-1.324158,0.632552,'2'
0.295951,0.316065,-0.219559,-1.65049,1.585967,-0.189411,-1.30947,-1.284652,0.106962,0.122501,'1'
-0.000377,-0.460191,0.32766,-0.976943,-0.782853,1.516691,-1.613301,0.894156,-0.367736,-1.06024,'2'
1.217169,1.209857,-0.003394,-0.648478,-0.092433,1.09491,-0.705577,1.344168,-1.452335,-1.329334,'1'
1.513982,1.624602,-0.146854,0.221715,0.950415,-1.065448,1.30074,-0.335038,1.601077,-1.405507,'2'
-0.337447,-0.667066,0.772169,-0.974482,0.270127,0.674481,-0.550811,1.500109,0.426415,0.074794,'2'
0.839673,1.64835,-0.785515,0.47548,-0.130595,0.504491,-0.833795,-0.960031,-0.379798,0.925964,'1'
-0.171867,0.684097,-1.117813,0.806966,0.633574,0.842717,-0.562654,-1.241424,-1.404151,-1.626787,'2'
-1.962439,-1.661352,-1.301411,0.690494,-1.402918,-1.254912,1.561473,-1.474234,-0.712297,-0.496106,'1'
1.73739,1.184432,1.342028,1.093086,0.371719,-0.719245,-0.942258,1.251807,1.566657,0.469506,'2'
-1.32808,-0.80263,-0.824151,-0.792108,-1.264682,-0.588993,1.034433,1.341382,1.025376,0.27113,'1'
1.03231,0.821103,0.486853,-0.148356,-1.268776,1.260072,-0.094002,-1.335021,-0.019862,-0.759503,'1'
-1.19518,-0.86743,-1.242506,0.293934,-0.478004,0.320371,-1.549136,-1.724971,-0.459054,-1.442448,'2'
0.735658,-0.285364,1.665502,0.087542,0.387247,-1.313441,1.735352,-1.63606,-0.880492,0.945093,'2'
-0.734503,-1.313477,0.992144,1.0382,0.108736,0.960036,-0.670038,-0.259006,-1.050429,-0.94952,'2'
1.426928,0.720568,1.600423,0.886567,-1.648804,-1.532834,0.536176,0.043042,1.69827,1.051942,'1'
0.350063,0.789333,-0.546058,1.305348,-1.160146,0.230994,-0.159745,0.306562,0.932805,-1.568219,'1'
0.281373,-0.369166,1.284672,1.170539,-0.44385,-1.513156,1.441288,1.270635,0.63003,1.268447,'2'
-0.392178,0.472205,-1.122238,1.144378,0.053636,-1.155011,-0.369358,1.342224,0.870776,0.950774,'2'
