@relation data
@attribute white_piece0_strength numeric
@attribute white_piece0_file numeric
@attribute white_piece0_rank numeric
@attribute white_piece0_advanced {'ATT','DEF','MID'}
@attribute white_piece0_distanceto_white_den numeric
@attribute white_piece0_distanceto_black_den numeric
@attribute white_piece0_unopposedto_black_den_length numeric
@attribute white_piece0_movesto_white_den numeric
@attribute white_piece0_movesto_black_den numeric
@attribute white_piece0_in_trap {'0','1'}
@attribute white_piece0_in_water {'0','1'}
@attribute white_piece0_can_cross {'0','1'}
@attribute white_piece0_can_cross_shortest {'0','1'}
@attribute white_piece0_unopposed_to_bank {'0','1'}
@attribute white_piece0_distanceto_black_piece0 numeric
@attribute white_piece0_distanceto_black_piece0_parity {'0','1'}
@attribute white_piece0_nextto_black_piece0 {'0','1'}
@attribute black_piece0_strength numeric
@attribute black_piece0_file numeric
@attribute black_piece0_rank numeric
@attribute black_piece0_advanced {'ATT','DEF','MID'}
@attribute black_piece0_distanceto_white_den numeric
@attribute black_piece0_distanceto_black_den numeric
@attribute black_piece0_movesto_white_den numeric
@attribute black_piece0_movesto_black_den numeric
@attribute black_piece0_unopposedto_white_den_length numeric
@attribute black_piece0_in_trap {'0','1'}
@attribute black_piece0_in_water {'0','1'}
@attribute black_piece0_can_cross {'0','1'}
@attribute black_piece0_can_cross_shortest {'0','1'}
@attribute black_piece0_unopposed_to_bank {'0','1'}
@attribute black_piece0_at_d7 {'0','1'}
@attribute black_piece0_distanceto_white_piece0 numeric
@attribute black_piece0_distanceto_white_piece0_parity {'0','1'}
@attribute black_piece0_nextto_white_piece0 {'0','1'}
@attribute closest_to_den {'b','w'}
@attribute closest_to_den_diff numeric
@attribute fastest_to_den {'b','w'}
@attribute fastest_to_den_diff numeric
@attribute white_unopposed_to_den {'0','1'}
@attribute black_unopposed_to_den {'0','1'}
@attribute white_unopposed_to_den_quick_detour {'0','1'}
@attribute black_unopposed_to_den_quick_detour {'0','1'}
@attribute class {'1','2'}
@data
0,4,0,'DEF',1,9,-1,1,9,'0','0','0','0','1',11,'1','0',0,1,8,'DEF',10,2,10,2,-1,'0','0','0','0','1','0',11,'1','0','w',1,'w',1,'0','0','0','0','1'
0,5,0,'DEF',2,10,-1,2,10,'0','0','0','0','1',12,'0','0',0,1,8,'DEF',10,2,10,2,-1,'0','0','0','0','1','0',12,'0','0','w',0,'w',0,'0','0','0','0','2'
0,6,0,'DEF',3,11,-1,3,11,'0','0','1','1','1',13,'1','0',0,1,8,'DEF',10,2,10,2,-1,'0','0','0','0','1','0',13,'1','0','b',1,'b',1,'0','0','0','0','1'
0,0,8,'ATT',11,3,-1,11,3,'0','0','1','1','1',2,'0','0',0,2,8,'DEF',9,1,9,1,8,'0','0','1','1','1','0',2,'0','0','w',6,'w',6,'0','1','0','0','2'
0,1,8,'ATT',10,2,-1,10,2,'0','0','1','1','1',1,'1','1',0,2,8,'DEF',9,1,9,1,-1,'0','0','0','0','0','0',1,'1','1','w',7,'w',7,'0','0','0','0','1'
0,4,8,'ATT',9,1,0,9,1,'1','0','1','1','1',4,'0','0',0,2,8,'DEF',9,1,9,1,8,'0','0','1','1','1','0',4,'0','0','w',8,'w',8,'1','1','1','0','1'
0,5,8,'ATT',10,2,1,10,2,'0','0','1','1','1',5,'1','0',0,2,8,'DEF',9,1,9,1,8,'0','0','1','1','1','0',5,'1','0','w',7,'w',7,'1','1','1','0','1'
0,6,8,'ATT',11,3,2,11,3,'0','0','1','1','1',6,'0','0',0,2,8,'DEF',9,1,9,1,8,'0','0','1','1','1','0',6,'0','0','w',6,'w',6,'1','1','1','0','1'
0,0,7,'ATT',10,4,-1,10,4,'0','0','1','1','1',3,'1','0',0,2,8,'DEF',9,1,9,1,-1,'0','0','0','0','0','0',3,'1','0','w',5,'w',5,'0','0','0','0','1'
0,1,7,'ATT',9,3,-1,9,3,'0','0','1','1','1',2,'0','0',0,2,8,'DEF',9,1,9,1,-1,'0','0','0','0','0','0',2,'0','0','w',6,'w',6,'0','0','0','0','2'
0,2,7,'ATT',8,2,1,8,2,'0','0','1','1','1',1,'1','1',0,2,8,'DEF',9,1,9,1,-1,'0','0','0','0','0','0',1,'1','1','w',7,'w',7,'1','0','1','0','1'
0,3,7,'ATT',7,1,0,7,1,'1','0','1','1','1',2,'0','0',0,2,8,'DEF',9,1,9,1,-1,'0','0','0','0','0','0',2,'0','0','w',8,'w',8,'1','0','1','0','1'
0,4,7,'ATT',8,2,1,8,2,'0','0','1','1','1',3,'1','0',0,2,8,'DEF',9,1,9,1,-1,'0','0','0','0','0','0',3,'1','0','w',7,'w',7,'1','0','1','0','1'
0,5,7,'ATT',9,3,2,9,3,'0','0','1','1','1',4,'0','0',0,2,8,'DEF',9,1,9,1,8,'0','0','1','1','1','0',4,'0','0','w',6,'w',6,'1','1','1','0','1'
0,6,7,'ATT',10,4,3,10,4,'0','0','1','1','1',5,'1','0',0,2,8,'DEF',9,1,9,1,8,'0','0','1','1','1','0',5,'1','0','w',5,'w',5,'1','1','1','0','1'
0,0,6,'ATT',9,5,-1,9,5,'0','0','1','1','1',4,'0','0',0,2,8,'DEF',9,1,9,1,-1,'0','0','0','0','0','0',4,'0','0','w',4,'w',4,'0','0','0','0','2'
0,1,6,'ATT',8,4,-1,8,4,'0','0','1','1','1',3,'1','0',0,2,8,'DEF',9,1,9,1,-1,'0','0','0','0','0','0',3,'1','0','w',5,'w',5,'0','0','0','0','1'
0,2,6,'ATT',7,3,-1,7,3,'0','0','1','1','1',2,'0','0',0,2,8,'DEF',9,1,9,1,-1,'0','0','0','0','0','0',2,'0','0','w',6,'w',6,'0','0','0','0','2'
0,3,6,'ATT',6,2,1,6,2,'0','0','1','1','1',3,'1','0',0,2,8,'DEF',9,1,9,1,-1,'0','0','0','0','0','0',3,'1','0','w',7,'w',7,'1','0','1','0','1'
0,4,6,'ATT',7,3,2,7,3,'0','0','1','1','1',4,'0','0',0,2,8,'DEF',9,1,9,1,-1,'0','0','0','0','0','0',4,'0','0','w',6,'w',6,'1','0','1','0','1'
0,5,6,'ATT',8,4,3,8,4,'0','0','1','1','1',5,'1','0',0,2,8,'DEF',9,1,9,1,-1,'0','0','0','0','0','0',5,'1','0','w',5,'w',5,'1','0','1','0','1'
0,6,6,'ATT',9,5,-1,9,5,'0','0','1','1','1',6,'0','0',0,2,8,'DEF',9,1,9,1,8,'0','0','1','1','1','0',6,'0','0','w',4,'w',4,'0','1','0','0','2'
0,0,5,'MID',8,6,-1,8,6,'0','0','1','1','1',5,'1','0',0,2,8,'DEF',9,1,9,1,-1,'0','0','0','0','0','0',5,'1','0','w',3,'w',3,'0','0','0','0','1'
0,1,5,'MID',7,5,-1,7,5,'0','1','1','1','1',4,'0','0',0,2,8,'DEF',9,1,9,1,-1,'0','0','0','0','0','0',4,'0','0','w',4,'w',4,'0','0','0','0','2'
0,2,5,'MID',6,4,-1,6,4,'0','1','1','1','1',3,'1','0',0,2,8,'DEF',9,1,9,1,-1,'0','0','0','0','0','0',3,'1','0','w',5,'w',5,'0','0','0','0','1'
0,3,5,'MID',5,3,-1,5,3,'0','0','1','1','1',4,'0','0',0,2,8,'DEF',9,1,9,1,-1,'0','0','0','0','0','0',4,'0','0','w',6,'w',6,'0','0','0','0','2'
0,4,5,'MID',6,4,3,6,4,'0','1','1','1','1',5,'1','0',0,2,8,'DEF',9,1,9,1,-1,'0','0','0','0','0','0',5,'1','0','w',5,'w',5,'1','0','1','0','1'
0,5,5,'MID',7,5,-1,7,5,'0','1','1','1','1',6,'0','0',0,2,8,'DEF',9,1,9,1,-1,'0','0','0','0','1','0',6,'0','0','w',4,'w',4,'0','0','0','0','2'
0,6,5,'MID',8,6,-1,8,6,'0','0','1','1','1',7,'1','0',0,2,8,'DEF',9,1,9,1,-1,'0','0','0','0','1','0',7,'1','0','w',3,'w',3,'0','0','0','0','1'
0,0,4,'MID',7,7,-1,7,7,'0','0','1','1','1',6,'0','0',0,2,8,'DEF',9,1,9,1,-1,'0','0','0','0','1','0',6,'0','0','w',2,'w',2,'0','0','0','0','2'
0,1,4,'MID',6,6,-1,6,6,'0','1','1','1','1',5,'1','0',0,2,8,'DEF',9,1,9,1,-1,'0','0','0','0','0','0',5,'1','0','w',3,'w',3,'0','0','0','0','1'
0,2,4,'MID',5,5,-1,5,5,'0','1','0','0','1',4,'0','0',0,2,8,'DEF',9,1,9,1,-1,'0','0','0','0','0','0',4,'0','0','w',4,'w',4,'0','0','0','0','2'
0,3,4,'MID',4,4,-1,4,4,'0','0','1','1','1',5,'1','0',0,2,8,'DEF',9,1,9,1,-1,'0','0','0','0','0','0',5,'1','0','w',5,'w',5,'0','0','0','0','1'
0,4,4,'MID',5,5,-1,5,5,'0','1','1','1','1',6,'0','0',0,2,8,'DEF',9,1,9,1,-1,'0','0','0','0','1','0',6,'0','0','w',4,'w',4,'0','0','0','0','2'
0,5,4,'MID',6,6,-1,6,6,'0','1','1','1','1',7,'1','0',0,2,8,'DEF',9,1,9,1,-1,'0','0','0','0','1','0',7,'1','0','w',3,'w',3,'0','0','0','0','1'
0,6,4,'MID',7,7,-1,7,7,'0','0','1','1','1',8,'0','0',0,2,8,'DEF',9,1,9,1,-1,'0','0','0','0','1','0',8,'0','0','w',2,'w',2,'0','0','0','0','2'
0,0,3,'MID',6,8,-1,6,8,'0','0','1','1','1',7,'1','0',0,2,8,'DEF',9,1,9,1,-1,'0','0','0','0','1','0',7,'1','0','w',1,'w',1,'0','0','0','0','1'
0,1,3,'MID',5,7,-1,5,7,'0','1','0','0','1',6,'0','0',0,2,8,'DEF',9,1,9,1,-1,'0','0','0','0','1','0',6,'0','0','w',2,'w',2,'0','0','0','0','2'
0,2,3,'MID',4,6,-1,4,6,'0','1','0','0','1',5,'1','0',0,2,8,'DEF',9,1,9,1,-1,'0','0','0','0','0','0',5,'1','0','w',3,'w',3,'0','0','0','0','1'
0,3,3,'MID',3,5,-1,3,5,'0','0','0','0','1',6,'0','0',0,2,8,'DEF',9,1,9,1,-1,'0','0','0','0','1','0',6,'0','0','w',4,'w',4,'0','0','0','0','2'
0,4,3,'MID',4,6,-1,4,6,'0','1','1','1','1',7,'1','0',0,2,8,'DEF',9,1,9,1,-1,'0','0','0','0','1','0',7,'1','0','w',3,'w',3,'0','0','0','0','1'
0,5,3,'MID',5,7,-1,5,7,'0','1','1','1','1',8,'0','0',0,2,8,'DEF',9,1,9,1,-1,'0','0','0','0','1','0',8,'0','0','w',2,'w',2,'0','0','0','0','2'
0,6,3,'MID',6,8,-1,6,8,'0','0','1','1','1',9,'1','0',0,2,8,'DEF',9,1,9,1,-1,'0','0','0','0','1','0',9,'1','0','w',1,'w',1,'0','0','0','0','1'
0,0,2,'DEF',5,9,-1,5,9,'0','0','0','0','1',8,'0','0',0,2,8,'DEF',9,1,9,1,-1,'0','0','0','0','1','0',8,'0','0','w',0,'w',0,'0','0','0','0','2'
0,1,2,'DEF',4,8,-1,4,8,'0','0','0','0','1',7,'1','0',0,2,8,'DEF',9,1,9,1,-1,'0','0','0','0','1','0',7,'1','0','w',1,'w',1,'0','0','0','0','1'
0,2,2,'DEF',3,7,-1,3,7,'0','0','0','0','1',6,'0','0',0,2,8,'DEF',9,1,9,1,-1,'0','0','0','0','1','0',6,'0','0','w',2,'w',2,'0','0','0','0','2'
0,3,2,'DEF',2,6,-1,2,6,'0','0','0','0','1',7,'1','0',0,2,8,'DEF',9,1,9,1,-1,'0','0','0','0','1','0',7,'1','0','w',3,'w',3,'0','0','0','0','1'
0,4,2,'DEF',3,7,-1,3,7,'0','0','0','0','1',8,'0','0',0,2,8,'DEF',9,1,9,1,-1,'0','0','0','0','1','0',8,'0','0','w',2,'w',2,'0','0','0','0','2'
0,5,2,'DEF',4,8,-1,4,8,'0','0','1','1','1',9,'1','0',0,2,8,'DEF',9,1,9,1,-1,'0','0','0','0','1','0',9,'1','0','w',1,'w',1,'0','0','0','0','1'
0,6,2,'DEF',5,9,-1,5,9,'0','0','1','1','1',10,'0','0',0,2,8,'DEF',9,1,9,1,-1,'0','0','0','0','1','0',10,'0','0','w',0,'w',0,'0','0','0','0','2'
0,0,1,'DEF',4,10,-1,4,10,'0','0','0','0','1',9,'1','0',0,2,8,'DEF',9,1,9,1,-1,'0','0','0','0','1','0',9,'1','0','b',1,'b',1,'0','0','0','0','1'
0,1,1,'DEF',3,9,-1,3,9,'0','0','0','0','1',8,'0','0',0,2,8,'DEF',9,1,9,1,-1,'0','0','0','0','1','0',8,'0','0','w',0,'w',0,'0','0','0','0','2'
0,2,1,'DEF',2,8,-1,2,8,'0','0','0','0','1',7,'1','0',0,2,8,'DEF',9,1,9,1,-1,'0','0','0','0','1','0',7,'1','0','w',1,'w',1,'0','0','0','0','1'
0,3,1,'DEF',1,7,-1,1,7,'0','0','0','0','1',8,'0','0',0,2,8,'DEF',9,1,9,1,-1,'0','0','0','0','1','0',8,'0','0','w',2,'w',2,'0','0','0','0','2'
0,4,1,'DEF',2,8,-1,2,8,'0','0','0','0','1',9,'1','0',0,2,8,'DEF',9,1,9,1,-1,'0','0','0','0','1','0',9,'1','0','w',1,'w',1,'0','0','0','0','1'
0,5,1,'DEF',3,9,-1,3,9,'0','0','0','0','1',10,'0','0',0,2,8,'DEF',9,1,9,1,-1,'0','0','0','0','1','0',10,'0','0','w',0,'w',0,'0','0','0','0','2'
0,6,1,'DEF',4,10,-1,4,10,'0','0','1','1','1',11,'1','0',0,2,8,'DEF',9,1,9,1,-1,'0','0','0','0','1','0',11,'1','0','b',1,'b',1,'0','0','0','0','1'
0,0,0,'DEF',3,11,-1,3,11,'0','0','0','0','1',10,'0','0',0,2,8,'DEF',9,1,9,1,-1,'0','0','0','0','1','0',10,'0','0','b',2,'b',2,'0','0','0','0','2'
0,1,0,'DEF',2,10,-1,2,10,'0','0','0','0','1',9,'1','0',0,2,8,'DEF',9,1,9,1,-1,'0','0','0','0','1','0',9,'1','0','b',1,'b',1,'0','0','0','0','1'
0,2,0,'DEF',1,9,-1,1,9,'0','0','0','0','1',8,'0','0',0,2,8,'DEF',9,1,9,1,-1,'0','0','0','0','1','0',8,'0','0','w',0,'w',0,'0','0','0','0','2'
0,4,0,'DEF',1,9,-1,1,9,'0','0','0','0','1',10,'0','0',0,2,8,'DEF',9,1,9,1,-1,'0','0','0','0','1','0',10,'0','0','w',0,'w',0,'0','0','0','0','2'
0,5,0,'DEF',2,10,-1,2,10,'0','0','0','0','1',11,'1','0',0,2,8,'DEF',9,1,9,1,-1,'0','0','0','0','1','0',11,'1','0','b',1,'b',1,'0','0','0','0','1'
0,6,0,'DEF',3,11,-1,3,11,'0','0','0','0','1',12,'0','0',0,2,8,'DEF',9,1,9,1,-1,'0','0','0','0','1','0',12,'0','0','b',2,'b',2,'0','0','0','0','2'
0,0,8,'ATT',11,3,2,11,3,'0','0','1','1','1',6,'0','0',0,4,8,'DEF',9,1,9,1,8,'0','0','1','1','1','0',6,'0','0','w',6,'w',6,'1','1','1','0','1'
0,1,8,'ATT',10,2,1,10,2,'0','0','1','1','1',5,'1','0',0,4,8,'DEF',9,1,9,1,8,'0','0','1','1','1','0',5,'1','0','w',7,'w',7,'1','1','1','0','1'
0,2,8,'ATT',9,1,0,9,1,'1','0','1','1','1',4,'0','0',0,4,8,'DEF',9,1,9,1,8,'0','0','1','1','1','0',4,'0','0','w',8,'w',8,'1','1','1','0','1'
0,5,8,'ATT',10,2,-1,10,2,'0','0','1','1','1',1,'1','1',0,4,8,'DEF',9,1,9,1,-1,'0','0','0','0','0','0',1,'1','1','w',7,'w',7,'0','0','0','0','1'
0,6,8,'ATT',11,3,-1,11,3,'0','0','1','1','1',2,'0','0',0,4,8,'DEF',9,1,9,1,8,'0','0','1','1','1','0',2,'0','0','w',6,'w',6,'0','1','0','0','2'
0,0,7,'ATT',10,4,3,10,4,'0','0','1','1','1',5,'1','0',0,4,8,'DEF',9,1,9,1,8,'0','0','1','1','1','0',5,'1','0','w',5,'w',5,'1','1','1','0','1'
0,1,7,'ATT',9,3,2,9,3,'0','0','1','1','1',4,'0','0',0,4,8,'DEF',9,1,9,1,8,'0','0','1','1','1','0',4,'0','0','w',6,'w',6,'1','1','1','0','1'
0,2,7,'ATT',8,2,1,8,2,'0','0','1','1','1',3,'1','0',0,4,8,'DEF',9,1,9,1,-1,'0','0','0','0','0','0',3,'1','0','w',7,'w',7,'1','0','1','0','1'
0,3,7,'ATT',7,1,0,7,1,'1','0','1','1','1',2,'0','0',0,4,8,'DEF',9,1,9,1,-1,'0','0','0','0','0','0',2,'0','0','w',8,'w',8,'1','0','1','0','1'
0,4,7,'ATT',8,2,1,8,2,'0','0','1','1','1',1,'1','1',0,4,8,'DEF',9,1,9,1,-1,'0','0','0','0','0','0',1,'1','1','w',7,'w',7,'1','0','1','0','1'
0,5,7,'ATT',9,3,-1,9,3,'0','0','1','1','1',2,'0','0',0,4,8,'DEF',9,1,9,1,-1,'0','0','0','0','0','0',2,'0','0','w',6,'w',6,'0','0','0','0','2'
0,6,7,'ATT',10,4,-1,10,4,'0','0','1','1','1',3,'1','0',0,4,8,'DEF',9,1,9,1,-1,'0','0','0','0','0','0',3,'1','0','w',5,'w',5,'0','0','0','0','1'
0,0,6,'ATT',9,5,-1,9,5,'0','0','1','1','1',6,'0','0',0,4,8,'DEF',9,1,9,1,8,'0','0','1','1','1','0',6,'0','0','w',4,'w',4,'0','1','0','0','2'
0,1,6,'ATT',8,4,3,8,4,'0','0','1','1','1',5,'1','0',0,4,8,'DEF',9,1,9,1,-1,'0','0','0','0','0','0',5,'1','0','w',5,'w',5,'1','0','1','0','1'
0,2,6,'ATT',7,3,2,7,3,'0','0','1','1','1',4,'0','0',0,4,8,'DEF',9,1,9,1,-1,'0','0','0','0','0','0',4,'0','0','w',6,'w',6,'1','0','1','0','1'
0,3,6,'ATT',6,2,1,6,2,'0','0','1','1','1',3,'1','0',0,4,8,'DEF',9,1,9,1,-1,'0','0','0','0','0','0',3,'1','0','w',7,'w',7,'1','0','1','0','1'
0,4,6,'ATT',7,3,-1,7,3,'0','0','1','1','1',2,'0','0',0,4,8,'DEF',9,1,9,1,-1,'0','0','0','0','0','0',2,'0','0','w',6,'w',6,'0','0','0','0','2'
0,5,6,'ATT',8,4,-1,8,4,'0','0','1','1','1',3,'1','0',0,4,8,'DEF',9,1,9,1,-1,'0','0','0','0','0','0',3,'1','0','w',5,'w',5,'0','0','0','0','1'
0,6,6,'ATT',9,5,-1,9,5,'0','0','1','1','1',4,'0','0',0,4,8,'DEF',9,1,9,1,-1,'0','0','0','0','0','0',4,'0','0','w',4,'w',4,'0','0','0','0','2'
0,0,5,'MID',8,6,-1,8,6,'0','0','1','1','1',7,'1','0',0,4,8,'DEF',9,1,9,1,-1,'0','0','0','0','1','0',7,'1','0','w',3,'w',3,'0','0','0','0','1'
0,1,5,'MID',7,5,-1,7,5,'0','1','1','1','1',6,'0','0',0,4,8,'DEF',9,1,9,1,-1,'0','0','0','0','1','0',6,'0','0','w',4,'w',4,'0','0','0','0','2'
0,2,5,'MID',6,4,3,6,4,'0','1','1','1','1',5,'1','0',0,4,8,'DEF',9,1,9,1,-1,'0','0','0','0','0','0',5,'1','0','w',5,'w',5,'1','0','1','0','1'
0,3,5,'MID',5,3,-1,5,3,'0','0','1','1','1',4,'0','0',0,4,8,'DEF',9,1,9,1,-1,'0','0','0','0','0','0',4,'0','0','w',6,'w',6,'0','0','0','0','2'
0,4,5,'MID',6,4,-1,6,4,'0','1','1','1','1',3,'1','0',0,4,8,'DEF',9,1,9,1,-1,'0','0','0','0','0','0',3,'1','0','w',5,'w',5,'0','0','0','0','1'
0,5,5,'MID',7,5,-1,7,5,'0','1','1','1','1',4,'0','0',0,4,8,'DEF',9,1,9,1,-1,'0','0','0','0','0','0',4,'0','0','w',4,'w',4,'0','0','0','0','2'
0,6,5,'MID',8,6,-1,8,6,'0','0','1','1','1',5,'1','0',0,4,8,'DEF',9,1,9,1,-1,'0','0','0','0','0','0',5,'1','0','w',3,'w',3,'0','0','0','0','1'
0,0,4,'MID',7,7,-1,7,7,'0','0','1','1','1',8,'0','0',0,4,8,'DEF',9,1,9,1,-1,'0','0','0','0','1','0',8,'0','0','w',2,'w',2,'0','0','0','0','2'
0,1,4,'MID',6,6,-1,6,6,'0','1','1','1','1',7,'1','0',0,4,8,'DEF',9,1,9,1,-1,'0','0','0','0','1','0',7,'1','0','w',3,'w',3,'0','0','0','0','1'
0,2,4,'MID',5,5,-1,5,5,'0','1','1','1','1',6,'0','0',0,4,8,'DEF',9,1,9,1,-1,'0','0','0','0','1','0',6,'0','0','w',4,'w',4,'0','0','0','0','2'
0,3,4,'MID',4,4,-1,4,4,'0','0','1','1','1',5,'1','0',0,4,8,'DEF',9,1,9,1,-1,'0','0','0','0','0','0',5,'1','0','w',5,'w',5,'0','0','0','0','1'
0,4,4,'MID',5,5,-1,5,5,'0','1','0','0','1',4,'0','0',0,4,8,'DEF',9,1,9,1,-1,'0','0','0','0','0','0',4,'0','0','w',4,'w',4,'0','0','0','0','2'
0,5,4,'MID',6,6,-1,6,6,'0','1','1','1','1',5,'1','0',0,4,8,'DEF',9,1,9,1,-1,'0','0','0','0','0','0',5,'1','0','w',3,'w',3,'0','0','0','0','1'
0,6,4,'MID',7,7,-1,7,7,'0','0','1','1','1',6,'0','0',0,4,8,'DEF',9,1,9,1,-1,'0','0','0','0','1','0',6,'0','0','w',2,'w',2,'0','0','0','0','2'
0,0,3,'MID',6,8,-1,6,8,'0','0','1','1','1',9,'1','0',0,4,8,'DEF',9,1,9,1,-1,'0','0','0','0','1','0',9,'1','0','w',1,'w',1,'0','0','0','0','1'
0,1,3,'MID',5,7,-1,5,7,'0','1','1','1','1',8,'0','0',0,4,8,'DEF',9,1,9,1,-1,'0','0','0','0','1','0',8,'0','0','w',2,'w',2,'0','0','0','0','2'
0,2,3,'MID',4,6,-1,4,6,'0','1','1','1','1',7,'1','0',0,4,8,'DEF',9,1,9,1,-1,'0','0','0','0','1','0',7,'1','0','w',3,'w',3,'0','0','0','0','1'
0,3,3,'MID',3,5,-1,3,5,'0','0','0','0','1',6,'0','0',0,4,8,'DEF',9,1,9,1,-1,'0','0','0','0','1','0',6,'0','0','w',4,'w',4,'0','0','0','0','2'
0,4,3,'MID',4,6,-1,4,6,'0','1','0','0','1',5,'1','0',0,4,8,'DEF',9,1,9,1,-1,'0','0','0','0','0','0',5,'1','0','w',3,'w',3,'0','0','0','0','1'
0,5,3,'MID',5,7,-1,5,7,'0','1','0','0','1',6,'0','0',0,4,8,'DEF',9,1,9,1,-1,'0','0','0','0','1','0',6,'0','0','w',2,'w',2,'0','0','0','0','2'
0,6,3,'MID',6,8,-1,6,8,'0','0','1','1','1',7,'1','0',0,4,8,'DEF',9,1,9,1,-1,'0','0','0','0','1','0',7,'1','0','w',1,'w',1,'0','0','0','0','1'
0,0,2,'DEF',5,9,-1,5,9,'0','0','1','1','1',10,'0','0',0,4,8,'DEF',9,1,9,1,-1,'0','0','0','0','1','0',10,'0','0','w',0,'w',0,'0','0','0','0','2'
0,1,2,'DEF',4,8,-1,4,8,'0','0','1','1','1',9,'1','0',0,4,8,'DEF',9,1,9,1,-1,'0','0','0','0','1','0',9,'1','0','w',1,'w',1,'0','0','0','0','1'
0,2,2,'DEF',3,7,-1,3,7,'0','0','0','0','1',8,'0','0',0,4,8,'DEF',9,1,9,1,-1,'0','0','0','0','1','0',8,'0','0','w',2,'w',2,'0','0','0','0','2'
0,3,2,'DEF',2,6,-1,2,6,'0','0','0','0','1',7,'1','0',0,4,8,'DEF',9,1,9,1,-1,'0','0','0','0','1','0',7,'1','0','w',3,'w',3,'0','0','0','0','1'
0,4,2,'DEF',3,7,-1,3,7,'0','0','0','0','1',6,'0','0',0,4,8,'DEF',9,1,9,1,-1,'0','0','0','0','1','0',6,'0','0','w',2,'w',2,'0','0','0','0','2'
0,5,2,'DEF',4,8,-1,4,8,'0','0','0','0','1',7,'1','0',0,4,8,'DEF',9,1,9,1,-1,'0','0','0','0','1','0',7,'1','0','w',1,'w',1,'0','0','0','0','1'
0,6,2,'DEF',5,9,-1,5,9,'0','0','0','0','1',8,'0','0',0,4,8,'DEF',9,1,9,1,-1,'0','0','0','0','1','0',8,'0','0','w',0,'w',0,'0','0','0','0','2'
0,0,1,'DEF',4,10,-1,4,10,'0','0','1','1','1',11,'1','0',0,4,8,'DEF',9,1,9,1,-1,'0','0','0','0','1','0',11,'1','0','b',1,'b',1,'0','0','0','0','1'
0,1,1,'DEF',3,9,-1,3,9,'0','0','0','0','1',10,'0','0',0,4,8,'DEF',9,1,9,1,-1,'0','0','0','0','1','0',10,'0','0','w',0,'w',0,'0','0','0','0','2'
0,2,1,'DEF',2,8,-1,2,8,'0','0','0','0','1',9,'1','0',0,4,8,'DEF',9,1,9,1,-1,'0','0','0','0','1','0',9,'1','0','w',1,'w',1,'0','0','0','0','1'
0,3,1,'DEF',1,7,-1,1,7,'0','0','0','0','1',8,'0','0',0,4,8,'DEF',9,1,9,1,-1,'0','0','0','0','1','0',8,'0','0','w',2,'w',2,'0','0','0','0','2'
0,4,1,'DEF',2,8,-1,2,8,'0','0','0','0','1',7,'1','0',0,4,8,'DEF',9,1,9,1,-1,'0','0','0','0','1','0',7,'1','0','w',1,'w',1,'0','0','0','0','1'
0,5,1,'DEF',3,9,-1,3,9,'0','0','0','0','1',8,'0','0',0,4,8,'DEF',9,1,9,1,-1,'0','0','0','0','1','0',8,'0','0','w',0,'w',0,'0','0','0','0','2'
0,6,1,'DEF',4,10,-1,4,10,'0','0','0','0','1',9,'1','0',0,4,8,'DEF',9,1,9,1,-1,'0','0','0','0','1','0',9,'1','0','b',1,'b',1,'0','0','0','0','1'
0,0,0,'DEF',3,11,-1,3,11,'0','0','0','0','1',12,'0','0',0,4,8,'DEF',9,1,9,1,-1,'0','0','0','0','1','0',12,'0','0','b',2,'b',2,'0','0','0','0','2'
0,1,0,'DEF',2,10,-1,2,10,'0','0','0','0','1',11,'1','0',0,4,8,'DEF',9,1,9,1,-1,'0','0','0','0','1','0',11,'1','0','b',1,'b',1,'0','0','0','0','1'
0,2,0,'DEF',1,9,-1,1,9,'0','0','0','0','1',10,'0','0',0,4,8,'DEF',9,1,9,1,-1,'0','0','0','0','1','0',10,'0','0','w',0,'w',0,'0','0','0','0','2'
0,4,0,'DEF',1,9,-1,1,9,'0','0','0','0','1',8,'0','0',0,4,8,'DEF',9,1,9,1,-1,'0','0','0','0','1','0',8,'0','0','w',0,'w',0,'0','0','0','0','2'
0,5,0,'DEF',2,10,-1,2,10,'0','0','0','0','1',9,'1','0',0,4,8,'DEF',9,1,9,1,-1,'0','0','0','0','1','0',9,'1','0','b',1,'b',1,'0','0','0','0','1'
0,6,0,'DEF',3,11,-1,3,11,'0','0','0','0','1',10,'0','0',0,4,8,'DEF',9,1,9,1,-1,'0','0','0','0','1','0',10,'0','0','b',2,'b',2,'0','0','0','0','2'
0,0,8,'ATT',11,3,2,11,3,'0','0','1','1','1',7,'1','0',0,5,8,'DEF',10,2,10,2,9,'0','0','1','1','1','0',7,'1','0','w',7,'w',7,'1','1','1','0','1'
0,1,8,'ATT',10,2,1,10,2,'0','0','1','1','1',6,'0','0',0,5,8,'DEF',10,2,10,2,9,'0','0','1','1','1','0',6,'0','0','w',8,'w',8,'1','1','1','0','1'
0,2,8,'ATT',9,1,0,9,1,'1','0','1','1','1',5,'1','0',0,5,8,'DEF',10,2,10,2,-1,'0','0','1','1','1','0',5,'1','0','w',9,'w',9,'1','0','1','0','1'
0,4,8,'ATT',9,1,0,9,1,'1','0','1','1','1',1,'1','1',0,5,8,'DEF',10,2,10,2,-1,'0','0','0','0','0','0',1,'1','1','w',9,'w',9,'1','0','1','0','1'
