@relation aux
@attribute time numeric
@attribute Diam {'<=2cm','>2cm'}
@attribute N {'>=4','1-3'}
@attribute ER {'Negative','Positive'}
@attribute Grade {'Poorly diff','Intermediate','Well diff'}
@attribute Age numeric
@attribute TSPYL5 numeric
@attribute Contig63649_RC numeric
@attribute DIAPH3 numeric
@attribute NUSAP1 numeric
@attribute AA555029_RC numeric
@attribute ALDH4A1 numeric
@attribute QSCN6L1 numeric
@attribute FGF18 numeric
@attribute DIAPH3.1 numeric
@attribute Contig32125_RC numeric
@attribute BBC3 numeric
@attribute DIAPH3.2 numeric
@attribute RP5.860F19.3 numeric
@attribute C16orf61 numeric
@attribute SCUBE2 numeric
@attribute EXT1 numeric
@attribute FLT1 numeric
@attribute GNAZ numeric
@attribute OXCT1 numeric
@attribute MMP9 numeric
@attribute RUNDC1 numeric
@attribute Contig35251_RC numeric
@attribute ECT2 numeric
@attribute GMPS numeric
@attribute KNTC2 numeric
@attribute WISP1 numeric
@attribute CDC42BPA numeric
@attribute SERF1A numeric
@attribute AYTL2 numeric
@attribute GSTM3 numeric
@attribute GPR180 numeric
@attribute RAB6B numeric
@attribute ZNF533 numeric
@attribute RTN4RL1 numeric
@attribute UCHL5 numeric
@attribute PECI numeric
@attribute MTDH numeric
@attribute Contig40831_RC numeric
@attribute TGFB3 numeric
@attribute MELK numeric
@attribute COL4A2 numeric
@attribute DTL numeric
@attribute STK32B numeric
@attribute DCK numeric
@attribute FBXO31 numeric
@attribute GPR126 numeric
@attribute SLC2A3 numeric
@attribute PECI.1 numeric
@attribute ORC6L numeric
@attribute RFC4 numeric
@attribute CDCA7 numeric
@attribute LOC643008 numeric
@attribute MS4A7 numeric
@attribute MCM6 numeric
@attribute AP2B1 numeric
@attribute C9orf30 numeric
@attribute IGFBP5 numeric
@attribute HRASLS numeric
@attribute PITRM1 numeric
@attribute IGFBP5.1 numeric
@attribute NMU numeric
@attribute PALM2.AKAP2 numeric
@attribute LGP2 numeric
@attribute PRC1 numeric
@attribute Contig20217_RC numeric
@attribute CENPA numeric
@attribute EGLN1 numeric
@attribute NM_004702 numeric
@attribute ESM1 numeric
@attribute C20orf46 numeric
@attribute class {'0','1'}
@data
6.527036,'<=2cm','1-3','Positive','Poorly diff',41,-0.658244,0.094197,0.237942,0.457754,-0.060451,-0.041431,-0.083479,-0.180525,0.259644,-0.171659,0.194638,0.162476,-0.213249,0.134553,-0.687639,-0.064935,0.119942,-0.275544,0.105899,-0.318002,-0.161305,-0.068001,0.359106,0.188214,0.054196,0.061566,0.047795,0.181612,0.042492,-0.226243,0.115865,-0.080632,-0.562839,0.318352,0.152366,0.026191,0.086472,-0.256642,0.211842,0.204832,-0.074211,0.434579,-0.041826,0.148433,-0.025453,-0.096614,-0.063491,0.067665,0.294339,0.177569,0.280127,0.029796,-0.299975,0.149517,-0.040911,0.161503,-0.325753,-0.009153,-0.149501,-0.194629,0.601856,-0.108293,-0.221047,0.183866,0.248972,0.260505,0.233847,0.208772,0.146017,-0.295258,'0'
6.551677,'<=2cm','1-3','Positive','Intermediate',36,0.601789,-0.211908,-0.073123,0.082682,0.066733,0.183978,-0.092852,-0.126718,-0.022375,-0.046851,0.069513,0.014833,0.296939,0.08126,0.22323,0.008743,-0.072034,0.119589,-0.153319,-0.183053,-0.144154,0.117609,0.026079,-0.022804,-0.040789,0.062826,0.132906,-0.039429,0.047765,-0.280027,0.062321,-0.214894,0.05228,0.154799,-0.032299,-0.15145,0.086374,-0.143651,0.149362,0.234056,-0.058383,0.09122,-0.048076,-0.028057,-0.072109,0.132272,0.015886,-0.051936,0.077914,0.004999,-0.560715,-0.283437,-0.206607,-0.010506,-0.106774,0.035361,0.110022,-0.146036,-0.017261,0.081555,-0.098135,-0.066113,0.047544,0.04296,0.084806,0.074101,0.098182,-0.057413,-0.23145,0.417832,'0'
5.823409,'<=2cm','1-3','Positive','Well diff',38,-0.353385,-0.231724,-0.312003,-0.502582,-0.168287,-0.078166,-0.204022,0.033033,-0.271106,-0.025058,-0.002826,-0.082336,-0.031841,-0.154717,-0.137799,-0.100866,0.018029,-0.186742,-0.005162,-0.699033,0.141719,-0.100696,0.073831,-0.120843,-0.192936,0.04796,0.111705,0.053722,-0.106769,0.14593,-0.102445,-0.189125,-0.052047,0.017227,0.057672,0.133989,-0.081122,-0.088106,0.038306,-0.328052,-0.156405,-0.299972,0.055222,-0.119599,-0.145849,-0.040926,-0.204532,0.149629,-0.401261,-0.204489,-0.647536,-0.454669,0.07281,-0.252464,0.040529,-0.182743,-0.004986,-0.200327,-0.202162,-0.021209,-0.099558,0.074742,-0.185934,-0.613728,-0.045985,-0.506514,0.01996,-0.275946,-0.181566,-0.138543,'0'
6.017796,'<=2cm','1-3','Positive','Intermediate',49,-0.23208,0.246491,-0.088944,-0.206622,0.15082,0.009985,-0.284875,-0.089087,0.051988,0.034939,-0.132396,-0.001856,0.240866,-0.130393,-0.114808,0.015902,-0.055158,0.279616,-0.223145,-0.379304,-0.030563,0.168276,0.16743,-0.144172,0.038452,0.224964,0.124038,-0.050285,-0.081313,0.142779,0.009102,-0.235632,-0.395801,-0.024769,-0.114995,-0.05887,-0.047625,0.076422,-0.136135,-0.139123,-0.044126,-0.249173,0.053667,-0.131938,-0.21533,-0.047812,0.179908,-0.055301,-0.051155,-0.154197,-0.676077,0.133262,0.570761,-0.142121,-0.201959,0.018356,0.110464,-0.192878,-0.276965,0.1155,-0.177989,0.160718,-0.08852,-0.312485,-0.035636,-0.096812,-0.015325,0.241248,0.067621,-0.17301,'0'
5.549624,'>2cm','1-3','Positive','Well diff',49,-0.020188,-0.37789,-0.470901,-0.410894,-0.323829,-0.134147,-0.015934,-0.006318,-0.375194,-0.122789,-0.144422,-0.355054,0.087939,-0.223861,0.563276,-0.022198,0.050941,-0.036029,-0.264574,-0.514133,0.165335,-0.159283,-0.179519,-0.198537,-0.341921,0.169617,-0.110344,-0.036881,-0.157766,-0.254004,-0.345001,-0.420305,-0.437681,0.018256,-0.287634,0.109753,-0.323558,0.033726,0.115793,-0.458766,0.067628,-0.308764,-0.003617,-0.178768,-0.174259,-0.502858,-0.013032,0.086041,-0.318108,-0.148089,-0.493724,0.073686,0.460668,-0.150947,-0.131085,-0.087364,0.458596,-0.330297,-0.26003,0.396585,-0.284514,0.142852,-0.148239,-0.409592,-0.32318,-0.512428,-0.194669,-0.501264,-0.576631,-0.326705,'0'
5.347023,'<=2cm','1-3','Positive','Well diff',42,-0.16328,0.021504,-0.248049,-0.443275,0.025054,-0.183178,-0.182116,0.186025,-0.326608,-0.07814,0.00777,-0.239301,-0.057272,-0.198856,0.258507,-0.071301,0.257221,0.0822,0.09966,-0.680269,0.120749,-0.172331,-0.23286,-0.254281,-0.346262,0.020781,0.232989,-0.05894,-0.210592,0.243427,0.063872,-0.277532,0.357116,0.081872,-0.016291,0.010062,-0.035039,-0.136057,0.175347,-0.422786,0.068967,-0.275878,-0.03526,-0.068475,-0.197379,-0.048859,0.049915,-0.008823,-0.522018,-0.228979,-0.401009,-0.077086,0.284138,-0.234491,-0.137363,-0.028652,-0.227931,-0.187843,-0.063404,-0.191446,-0.199296,0.329376,-0.123177,-0.488878,-0.303662,-0.598678,0.143936,-0.292421,0.054005,-0.346464,'0'
5.259411,'>2cm','>=4','Positive','Poorly diff',46,-0.87847,0.095607,0.184658,-0.012561,-0.349256,0.00228,-0.056637,-0.339526,0.676529,-0.204506,-0.127505,0.479069,0.19804,0.217396,0.417339,-0.079965,-0.411707,-0.063778,-0.337021,-0.295934,-0.006126,0.066272,0.512041,-0.151613,0.583877,0.015298,0.255392,0.381924,-0.346567,-0.372247,-0.097663,-0.408807,-0.502442,-0.009149,0.010186,0.068086,-0.429009,0.109999,-0.204476,0.164051,-0.482587,0.168823,0.039846,-0.368124,-0.163083,-0.328775,-0.151123,0.104819,0.213815,-0.275255,-0.600052,0.272803,-0.216258,0.168768,-0.553352,-0.138291,0.239901,-0.062273,-0.190466,0.234148,-0.07544,-0.270982,0.29577,0.028817,0.20483,0.21094,-0.210878,0.291885,-0.026287,0.782444,'0'
4.971937,'>2cm','>=4','Positive','Intermediate',42,-0.01602,-0.274651,0.174081,0.017047,-0.339375,-0.181148,0.023146,0.098463,0.230531,0.181643,0.032942,0.198788,-0.069353,-0.05461,0.164907,-0.269052,0.03889,-0.004964,-0.018224,-0.45218,0.163164,-0.167921,0.106523,-0.171462,0.010127,-0.155173,0.037028,-0.011939,-0.309567,0.60984,-0.002484,-0.229528,-0.494613,0.081279,-0.170046,-0.027556,-0.077443,-0.206694,-0.310655,0.025257,-0.092846,-0.100594,-0.046499,0.010668,-0.474755,-0.079268,-0.180155,-0.039272,-0.209167,-0.128943,-0.604198,0.242303,0.002627,-0.042713,0.087048,-0.260132,0.640695,-0.21823,-0.013049,0.599362,0.052602,-0.044856,-0.056749,-0.0088,-0.344464,-0.49687,-0.075618,0.036492,0.084302,-0.015481,'1'
9.998631,'<=2cm','1-3','Positive','Well diff',51,-0.361877,-0.151636,-0.266854,-0.291812,-0.12916,0.047625,-0.139758,0.036927,-0.124582,0.129441,-0.019199,-0.052922,0.21684,-0.164765,0.580271,0.045391,0.201739,-0.036074,0.024534,-0.406808,0.162444,0.039624,-0.056797,-0.302762,-0.13814,-0.08374,-0.156853,-0.147953,-0.047312,-0.008827,-0.212251,-0.199602,0.696466,0.140663,-0.134171,0.076394,-0.008375,0.012378,-0.012618,-0.235817,0.166293,-0.119131,0.105183,-0.001106,-0.128641,-0.344494,0.168792,0.063493,-0.398981,-0.213268,-0.452531,-0.187541,-0.118791,-0.171698,0.005124,-0.147595,-0.194771,-0.168662,-0.227774,-0.191,-0.145317,0.140682,-0.070845,-0.437921,-0.151296,-0.564068,-0.253617,-0.228671,-0.204188,-0.131394,'1'
7.772758,'>2cm','1-3','Positive','Intermediate',51,0.251111,0.012084,-0.15302,-0.373949,0.162858,0.119235,-0.042097,-0.256404,-0.162711,0.13016,-0.061949,-0.134711,-0.032558,-0.092834,-0.336031,-0.068676,-0.020147,0.363779,-0.202876,-0.514045,0.152078,-0.11443,0.142968,-0.315457,0.003752,-0.098837,-0.167738,0.119212,-0.028201,0.01494,-0.575321,-0.130262,-0.491673,0.215445,-0.070715,0.134149,0.132181,-0.106185,-0.329391,-0.258997,-0.143239,-0.315742,0.027374,0.017603,-0.130672,0.228487,-0.044857,0.178985,-0.331007,0.081438,-0.556668,0.249185,-0.023753,-0.148091,0.216458,-0.084714,0.546457,-0.243617,-0.050045,0.447245,-0.248721,0.023736,0.128157,-0.338936,-0.078848,-0.675659,-0.068282,-0.337323,-0.094977,0.007338,'0'
2.680356,'<=2cm','1-3','Positive','Well diff',52,0.13389,0.146121,0.001143,0.119467,0.127772,0.048971,0.157198,-0.227912,0.237511,-0.099561,-0.040707,0.125442,-0.055182,-0.041217,-0.431442,-0.021413,0.033113,0.302098,-0.152269,-0.113764,0.090903,-0.1188,0.349048,-0.04635,0.069494,0.095331,0.145983,0.028494,-0.219778,-0.09386,-0.2326,0.037576,-0.54422,-0.019772,0.007324,-0.046447,0.007279,-0.181647,-0.016166,0.152535,0.089953,0.17647,0.067724,0.100068,-0.071218,-0.303237,-0.02594,-0.008895,-0.065096,0.069332,-0.705751,0.503333,-0.004343,-0.003129,0.193533,0.056948,0.065667,0.127177,-0.110942,0.061573,0.048409,0.13448,0.292723,0.101497,-0.058612,0.129099,-0.080806,0.227186,-0.053716,0.282031,'1'
17.420945,'>2cm','1-3','Positive','Poorly diff',52,-0.542456,-0.05272,-0.168662,0.032144,0.086032,0.109926,0.02395,0.088383,-0.161028,0.13539,-0.12277,-0.077227,-0.041607,-0.145223,-0.379679,-0.0966,0.029958,0.004644,-0.043769,0.008791,-0.115188,0.171155,0.107796,0.090503,-0.163458,0.095108,-0.189249,0.047712,-0.009683,0.45848,-0.289115,0.44713,-0.395197,-0.017933,0.016493,0.084721,-0.018706,0.040218,-0.060198,-0.05636,-0.034394,-0.039878,0.056586,0.149534,0.036283,0.130025,0.029953,0.142705,-0.100956,0.07319,0.014891,-0.139979,-0.073557,0.045304,0.03903,0.021481,-0.230082,-0.006558,0.046341,-0.148478,-0.047932,0.064553,0.099498,-0.153801,-0.074091,-0.232031,0.030134,-0.205065,-0.175912,-0.105495,'0'
8.528405,'<=2cm','>=4','Negative','Poorly diff',52,0.108547,-0.14894,-0.391945,0.168797,0.310321,-0.065025,0.386999,-0.07862,-0.415397,-0.093937,-0.45102,-0.093436,0.06909,0.064378,-0.642391,0.001614,0.069048,0.3067,0.276842,-0.311732,-0.25539,0.105521,-0.013761,0.149378,0.084208,0.030063,0.09023,0.006244,0.275151,-0.384326,0.269732,0.141122,-0.40113,-0.285897,0.120561,-0.179403,0.004808,0.167278,-0.066276,0.15181,0.062382,-0.005106,-0.043747,-0.140173,0.044105,0.752684,-0.114597,-0.224982,0.126909,0.077781,0.158376,-0.141387,-0.208052,0.21636,-0.22047,-0.035,-0.419254,0.303347,0.101442,-0.349042,0.37989,0.061263,-0.163709,0.040814,-0.047095,0.164752,-0.21999,0.223294,0.366286,0.288714,'1'
13.919233,'>2cm','1-3','Positive','Poorly diff',52,0.243355,-0.326975,0.458095,0.331597,-0.225928,-0.013288,-0.379421,-0.371534,0.358548,0.263777,-0.1564,0.217506,-0.494268,0.160568,-0.180118,-0.344963,-0.075024,0.091719,-0.161659,-0.456587,-0.279216,-0.235981,0.168902,-0.016497,0.133846,-0.260675,-0.021812,0.07731,0.079864,-0.311969,0.295259,-0.375555,-0.270063,0.419582,0.091378,0.310618,-0.076388,0.225357,-0.581144,0.001124,-0.017047,0.077529,-0.079595,0.11597,0.071583,-0.404116,0.04893,0.268156,0.011962,0.076016,-0.283945,0.078819,0.078447,0.144941,-0.180151,-0.356836,-0.49989,-0.031883,0.251832,-0.242025,0.430522,-0.153331,0.28253,0.248333,0.192541,0.087766,-0.12006,0.071799,0.08035,0.103888,'0'
12.260096,'>2cm','1-3','Positive','Intermediate',52,0.386566,-0.315531,-0.006602,0.053165,-0.254186,-0.056371,-0.21026,-0.083423,0.089726,-0.118905,-0.143384,0.094777,-0.048778,0.047189,-0.044015,-0.264319,-0.160306,-0.025872,-0.176415,-0.339291,-0.169911,-0.33398,-0.004941,-0.045495,-0.059377,-0.074478,0.090316,0.057167,0.057375,-0.143852,-0.067792,-0.26108,-0.48178,-0.030168,-0.096564,-0.013688,-0.142327,-0.125667,0.019155,0.064451,-0.037255,0.135977,-0.013065,0.051744,-0.054331,-0.420426,0.016479,0.062398,0.208182,-0.002967,-0.212095,-0.386248,-0.228171,0.013779,0.079342,-0.097429,-0.429156,-0.270825,0.073285,-0.263297,-0.217784,-0.082537,-0.056099,-0.014922,-0.001546,0.109536,-0.22729,-0.203415,-0.158777,-0.317436,'0'
11.08282,'<=2cm','1-3','Positive','Intermediate',52,0.090275,-0.097334,-0.002746,0.053156,0.003132,0.026706,-0.193825,0.201002,0.065665,-0.323185,0.218822,0.035361,-0.072006,-0.070948,0.106708,0.096298,-0.105561,0.208333,-0.155472,-0.454154,0.020194,-0.197158,-0.121621,-0.009319,-0.093183,0.08831,0.307194,-0.154598,-0.088979,-0.380196,-0.064866,-0.223787,0.594796,0.165134,0.077067,-0.093623,-0.115004,0.119674,0.093616,-0.094817,-0.120811,0.051718,-0.043793,-0.18548,-0.080464,-0.482779,-0.067767,-0.076537,-0.018588,-0.042753,-0.790801,-0.471256,0.370478,0.004104,-0.053009,-0.057247,-0.297309,-0.292219,-0.092743,-0.153043,-0.148048,-0.036388,0.133213,-0.110271,-0.130612,-0.047321,-0.118689,-0.137485,0.044027,0.010446,'0'
1.946612,'>2cm','1-3','Positive','Poorly diff',53,-0.600813,-0.116166,0.030759,0.097543,0.009127,-0.150851,-0.214193,-0.069709,-0.032659,-0.161883,-0.024537,-0.040058,-0.240477,0.054447,-0.471435,-0.065288,0.058006,0.222284,-0.269085,0.114043,0.069923,-0.110244,0.042529,-0.010112,0.047134,-0.068425,0.03491,0.168568,-0.062023,0.008053,-0.030761,-0.03682,-0.692919,-0.010859,-0.148215,-0.060301,0.165447,-0.14289,-0.262321,-0.072245,-0.024247,0.152167,0.115926,0.331396,-0.165642,-0.34123,-0.028352,-0.022866,0.231888,0.051508,-0.196903,-0.091328,0.208585,0.010861,0.003926,0.016221,-0.335958,-0.127119,-0.188493,-0.250946,-0.160587,0.088327,0.296136,-0.030178,-0.065991,-0.114959,-0.0726,0.266982,0.23042,-0.032555,'1'
8.213552,'<=2cm','1-3','Positive','Intermediate',52,-0.172892,-0.312159,0.015756,0.077878,-0.067228,-0.040295,-0.342341,-0.117515,0.06657,-0.236054,0.031631,0.113846,-0.155538,0.075486,0.014808,0.126857,-0.046535,-0.270967,0.280644,0.508936,0.157655,-0.066873,0.254286,-0.034143,-0.01709,0.095011,0.270521,0.202918,-0.129163,-0.262981,0.118427,-0.338787,0.130463,-0.014135,0.128366,0.043467,0.030577,-0.221914,-0.165903,-0.090149,-0.311672,0.006933,0.139149,0.208888,-0.275473,-0.338183,-0.163271,0.034857,-0.203399,-0.044698,-0.763492,-0.346582,0.143457,0.047855,0.048562,0.132727,-0.397016,-0.140309,-0.231911,-0.375932,0.257892,-0.088784,-0.11477,-0.08872,-0.219208,-0.279537,-0.001117,0.045206,0.017018,-0.153877,'0'
3.419576,'>2cm','>=4','Positive','Poorly diff',51,-0.023798,0.20556,0.025159,0.233339,-0.076005,0.048856,-0.018915,-0.422594,0.007228,-0.055282,-0.155549,0.068353,-0.119103,0.243598,-1.178998,-0.178214,-0.434589,-0.110773,0.231597,-0.535708,-0.166791,0.014407,0.147746,0.206612,0.069138,-0.170925,-0.032499,0.11843,-0.050978,-0.3899,0.054322,-0.169868,-0.587586,-0.173752,0.320536,0.064551,0.397866,0.392962,-0.084709,0.192858,-0.282378,0.013646,-0.042558,-0.052162,0.01322,0.70146,-0.261563,0.077557,0.026109,0.182058,-0.210312,0.232794,0.654311,-0.025358,-0.090398,-0.099385,-0.117472,-0.078409,-0.124742,-0.057813,-0.115348,-0.064993,-0.086593,-0.067724,0.533378,0.192749,-0.060574,0.4568,-0.170535,-0.141677,'1'
6.803559,'<=2cm','1-3','Positive','Well diff',51,-0.112605,0.0216,-0.332793,-0.216455,-0.07976,-0.109562,-0.320711,0.299566,-0.267414,0.119542,-0.022022,-0.125178,0.199263,-0.026099,0.496238,-0.1026,-0.001479,-0.017138,-0.005054,-0.590361,0.217343,-0.228437,-0.135758,-0.263629,-0.275889,-0.013906,0.194105,0.046011,-0.125908,0.401685,0.075544,-0.193448,-0.123057,0.034094,-0.100828,0.041649,0.093158,0.040911,0.097515,-0.181531,-0.186901,-0.245049,0.213138,-0.039025,-0.185696,-0.424971,-0.165443,0.010556,-0.293394,-0.131382,-0.774649,-0.150812,0.522442,-0.106192,-0.201509,-0.00634,-0.457716,-0.205881,-0.387172,-0.32824,-0.146226,0.09426,-0.040523,-0.327013,-0.136038,-0.394822,-0.150907,-0.043294,-0.077483,-0.267507,'0'
6.171116,'<=2cm','1-3','Positive','Intermediate',51,0.222697,-0.173597,0.058091,0.251068,-0.278065,0.250805,0.192775,-0.324127,0.080734,-0.14079,-0.274928,0.070601,-0.242113,0.264106,-0.710925,-0.283484,-0.022243,-0.293353,0.126007,-0.404248,-0.221434,0.412627,0.424439,-0.110132,0.147058,-0.125421,-0.278429,0.124028,0.17595,-0.223878,0.099136,-0.131783,-0.632274,0.138965,0.047511,0.063506,0.223054,0.477529,-0.25667,0.138644,-0.133601,-0.006947,0.111107,0.116138,-0.2405,0.346287,-0.100078,0.109684,0.123115,0.058359,0.034209,0.25099,0.165605,0.086942,0.006015,-0.061195,-0.42823,0.22035,-0.09063,-0.378146,-0.086337,-0.122022,-0.093688,0.063719,0.075952,0.309014,-0.503592,0.710067,-0.117621,-0.204328,'0'
5.574264,'<=2cm','1-3','Positive','Well diff',51,-0.083922,-0.161236,0.151101,0.38911,0.154465,0.137607,0.015347,-0.065718,0.256567,-0.140583,0.08129,0.212639,0.016642,0.297736,-0.660196,-0.071068,-0.268255,0.171985,-0.1164,-0.216701,-0.027121,-0.063995,0.286679,-0.10407,0.182199,-0.158015,0.284364,0.312917,0.150426,0.156117,0.221709,-0.31008,-0.674323,-0.253853,0.24586,0.266824,0.259202,-0.098869,-0.273661,0.336459,-0.131401,0.07652,-0.033372,0.227755,-0.229659,-0.097567,-0.106009,0.262713,0.319319,-0.117419,0.186234,0.11489,-0.171945,0.210624,0.023785,-0.007786,-0.102797,-0.289341,0.014687,-0.110295,-0.316181,-0.085849,-0.044122,0.141974,0.049526,-0.104771,0.008822,0.267204,-0.152675,0.544961,'0'
11.211499,'>2cm','>=4','Positive','Intermediate',51,-0.627519,0.216298,0.029022,-0.070814,-0.16728,0.025783,-0.133358,0.081958,0.147373,0.017842,0.164381,0.103556,-0.048326,-0.202946,0.091048,0.053687,-0.013409,0.176708,-0.308103,-0.033907,0.044497,-0.18876,-0.121378,-0.167343,0.02555,0.046008,0.126171,-0.160439,-0.082988,-0.132549,-0.0494,-0.171179,0.12522,-0.276653,-0.029931,0.011608,-0.287608,-0.163674,0.041354,-0.217543,0.090156,0.059922,0.039561,-0.266508,-0.10344,-0.12463,0.05304,0.01958,-0.386875,-0.221399,-0.508748,-0.299518,0.134199,-0.099674,0.121491,0.021174,0.165566,-0.099355,-0.115905,0.179448,-0.040128,-0.082415,-0.032129,-0.145914,-0.131179,-0.220771,-0.009876,-0.254351,-0.126322,-0.162014,'1'
10.231348,'>2cm','1-3','Negative','Poorly diff',51,-0.157469,0.060461,0.158548,-0.08546,0.213543,0.369063,0.015374,-0.565247,0.094424,-0.141888,0.112095,0.071261,-0.390036,0.272689,-1.200984,0.043295,-0.094513,-0.103624,-0.238913,-0.527852,-0.159563,0.276467,-0.050032,0.102287,-0.019974,-0.307123,-0.295251,0.350521,0.079044,0.117304,0.080018,-0.170807,0.26773,0.007362,0.177377,0.078002,0.07567,0.101838,-0.284354,0.12147,-0.071629,0.311173,-0.072838,0.113345,0.153275,0.056874,-0.260019,0.125467,0.23691,-0.040464,-0.332305,1.100351,-0.238173,0.210516,-0.002276,0.06941,-0.507235,-0.00765,0.060452,-0.230015,0.380452,-0.419626,0.029972,0.111035,0.346728,0.042699,-0.086653,0.160602,0.159641,0.957217,'0'
6.754278,'>2cm','1-3','Positive','Well diff',47,-0.26681,-0.250788,-0.18526,-0.257351,-0.179229,-0.174794,-0.437763,0.1069,0.081355,-0.005538,0.114332,-0.125959,-0.081492,-0.372216,0.463795,-0.139204,-0.117109,-0.36076,-0.471497,-0.252041,0.008701,-0.16907,0.141232,-0.611859,0.261664,0.109667,-0.217613,0.054869,-0.162712,0.200766,-0.598701,-0.297293,-0.062255,0.233969,-0.236109,0.207424,-0.252142,-0.375977,0.201886,-0.399086,0.106595,-0.480944,0.227539,-0.310085,-0.343714,-0.511485,-0.145996,0.152593,-0.591532,-0.249859,-0.816426,-0.390674,-0.15834,-0.365944,0.068872,-0.238585,0.163618,-0.319771,-0.224834,0.127108,0.103632,-0.109398,0.176202,-0.189619,-0.189413,-0.273362,-0.219177,-0.451038,-0.585817,-0.190237,'0'
7.570157,'<=2cm','1-3','Positive','Well diff',39,-0.456812,-0.321179,-0.427343,-0.628106,-0.343528,-0.326446,-0.1777,-0.001369,0.221173,0.016441,0.17549,-0.188119,0.115742,-0.444391,0.891892,0.100658,-0.377135,-0.298481,-0.480446,-0.303725,-0.185234,-0.22955,0.117109,-0.52992,0.307135,-0.014701,-0.005863,-0.126142,-0.057487,-0.19752,-0.362506,0.645765,-0.646449,-0.036032,-0.011037,0.303467,-0.433608,-0.52429,-0.335193,-0.767944,0.065119,-0.311114,0.160786,-0.532111,-0.515206,-0.763245,-0.071703,0.048687,-0.366494,-0.694301,-0.995718,-0.338672,-0.291219,-0.616261,-0.005959,-0.11013,0.269241,-0.939716,-0.080902,0.255433,-0.346029,-0.159276,-0.230762,-0.339875,-0.306271,-0.612658,-0.076315,-0.356807,-0.617226,0.122158,'0'
5.303217,'<=2cm','1-3','Positive','Poorly diff',51,0.036608,0.198379,-0.034808,0.083371,-0.035603,0.019421,-0.053083,0.066402,-0.095263,0.010661,-0.029538,-0.040591,-0.196026,-0.315763,0.10346,-0.028423,0.064131,-0.0622,-0.311935,-0.274777,-0.003646,-0.017538,-0.359446,-0.11377,-0.087928,0.077151,0.164097,-0.216515,0.122038,-0.13648,-0.07303,-0.479388,-0.640724,0.484269,0.067251,-0.087736,-0.009105,-0.263177,0.066084,-0.087689,0.066017,-0.068327,-0.005606,-0.06792,-0.101071,0.207508,0.286093,-0.086909,-0.28432,-0.059544,-0.4336,-0.142981,0.667948,0.101412,0.110967,0.149711,-0.112804,-0.110931,-0.073705,-0.027334,-0.307679,-0.176828,-0.076639,-0.18187,-0.201482,-0.159711,0.058987,-0.282233,0.101528,-0.058742,'0'
